ID,Account_Number_of_Vendor_or_Creditor
4500174272_50,0
4500174272_460,0
4500174272_120,0
4500174272_290,0
4500174272_280,0
4500174272_270,0
4500174272_190,0
4500174272_130,0
4500174272_110,0
4500174272_90,0
4500175599_130,0
4500175599_120,0
4500175599_110,0
4500175599_90,0
4500174272_370,0
4500174272_20,0
4500175599_70,0
4500175599_50,0
4500174272_40,0
4500174272_70,0
4500175599_40,0
4500175599_30,0
4500175599_240,0
4500175599_100,0
4500175597_60,0
4500175599_80,0
4500175599_280,0
4500175599_270,0
4500175599_260,0
4500175599_250,0
4500175599_60,0
4500175599_190,0
4500175599_180,0
4500174272_450,0
4500175599_170,0
4500175599_160,0
4500175599_150,0
4500175599_140,0
4500174272_440,0
4500174272_80,0
4500175599_20,0
4500175597_10,0
4500175601_380,0
4500175596_270,0
4500175596_10,0
4500175596_490,0
4500175596_480,0
4500175596_470,0
4500175596_460,0
4500175596_420,0
4500175596_410,0
4500175596_290,0
4500175596_280,0
4500175596_400,0
4500175596_390,0
4500175596_310,0
4500175596_260,0
4500175596_330,0
4500175596_320,0
4500175596_300,0
4500175596_340,0
4500175596_350,0
4500175596_250,0
4500175596_370,0
4500175596_380,0
4500175605_30,0
4500175605_20,0
4500160833_10,0
4500172567_10,0
4500156903_10,0
4500158300_10,0
4500159586_10,0
4500170256_10,0
4500156904_10,0
4500175606_10,0
4500175607_10,0
4500159589_10,0
4500175605_50,0
4500175605_110,0
4500175605_70,0
4500175605_80,0
4500175605_60,0
4500175605_40,0
4500175605_100,0
4500175605_90,0
4500175605_10,0
4500175604_10,0
4500175606_20,0
4500160832_10,0
4500175550_10,0
4500156902_10,0
4500158299_10,0
4500158088_20,0
4500159585_10,0
4500160478_10,0
4500170255_10,0
4500158302_10,0
4500156905_10,0
4500159590_10,0
4500160834_10,0
4500170821_10,0
4500169142_10,0
4500158301_10,0
4500159587_10,0
4500161238_80,0
4500175603_10,0
4500175642_10,0
4500175637_210,0
4500175623_1,0
4500175637_300,0
4500175632_50,0
4500175633_10,0
4500175637_190,0
4500175637_60,0
4500175637_250,0
4500175637_270,0
4500175637_280,0
4500175637_140,0
4500175632_70,0
4500175637_260,0
4500175637_180,0
4500175637_290,0
4500175637_160,0
4500175637_220,0
4500175637_240,0
4500175637_30,0
4500175637_230,0
4500175632_10,0
4500175577_10,0
4500175420_10,0
4500175338_40,0
4500175611_1,0
4500175610_1,0
4500175634_10,0
4500175644_10,0
4500175338_20,0
4500175621_1,0
4500175638_10,0
4500175630_10,0
4500175639_10,0
4500175338_50,0
4500175612_1,0
4500175338_110,0
4500175338_60,0
4500175617_1,0
4500174993_110,0
4500175637_20,0
4500175338_30,0
4500175624_20,0
4500175613_1,0
4500175624_10,0
4500175485_10,0
4500175632_60,0
4500175632_40,0
4500175632_20,0
4500175632_30,0
4500175338_100,0
4500175637_40,0
4500175637_310,0
4500175637_80,0
4500175619_30,0
4500175615_1,0
4500175619_10,0
4500175620_30,0
4500175620_50,0
4500175620_20,0
4500175616_20,0
4500175618_10,0
4500175635_10,0
4500175622_1,0
4500173242_10,0
4500175627_10,0
4500175629_10,0
4500175415_10,0
4500175636_20,0
4500175637_70,0
4500175641_1,0
4500175645_10,0
4500175640_10,0
4500175614_1,0
4500175619_20,0
4500175338_70,0
4500175637_110,0
4500175637_120,0
4500175637_200,0
4500175637_10,0
4500175609_1,0
4500175643_10,0
4500175637_150,0
4500175637_90,0
4500175643_30,0
4500175637_170,0
4500175637_100,0
4500175338_90,0
4500175338_80,0
4500175631_10,0
4500175643_20,0
4500175637_130,0
4210142702_50,0
4500175677_60,0
4500175705_10,0
4500175705_20,0
4210142867_40,0
4500175694_230,0
4500175713_1,0
4210142867_30,0
4000006757_20,0
4500175718_1,0
4500175717_1,0
4210142867_50,0
4000006757_60,0
5500008438_10,0
4500175690_10,0
4000006689_10,0
4210142699_20,0
4500175694_250,0
4500175694_260,0
4500161242_10,0
4000006757_10,0
4500175694_220,0
4500175704_1,0
4500175694_200,0
4210142867_10,0
4500175677_40,0
4210142867_20,0
5500008262_10,0
4500175710_1,0
4500175694_170,0
4500175677_30,0
4500175677_20,0
4500175649_10,0
4500175649_20,0
4500175694_210,0
4500175712_1,0
4500175720_1,0
4500175677_10,0
4220040336_10,0
5500008437_10,0
4500175694_180,0
4500175677_50,0
5500008169_10,0
4220040335_10,0
4500175694_190,0
4500175715_1,0
4000006758_10,0
4500159843_10,0
4500175694_150,0
4500175694_50,0
4500175688_1,0
4500175158_30,0
4500175724_1,0
4500175694_60,0
4500175694_80,0
4500175694_270,0
4500175693_40,0
4500175693_50,0
4500175693_60,0
4210142869_20,0
45006104_10,0
4210142869_10,0
4000006878_10,0
4500173446_10,0
4500175694_320,0
4500175694_330,0
4500175693_70,0
4500175706_1,0
4500175701_1,0
4500175693_10,0
4500175707_10,0
4500175709_1,0
4500175647_10,0
4500175714_1,0
4500175693_30,0
4500175693_20,0
4500175708_1,0
4000006758_20,0
4500175680_20,0
4500175680_10,0
4500175722_1,0
4500175694_70,0
4500175725_1,0
4000006758_30,0
4000006758_40,0
4000006758_50,0
4500161237_10,0
4500175685_1,0
4500175694_310,0
4210142875_10,0
4500175694_240,0
4500161237_20,0
4500175694_300,0
4500175655_10,0
4500175251_10,0
4500175655_20,0
4500159843_40,0
4500175716_1,0
4210142858_10,0
4210142863_10,0
4500175700_1,0
4500175338_10,0
4500175681_30,0
4000006876_50,0
6000037914_10,0
4500175694_280,0
45006111_10,0
4500175694_140,0
4500175158_20,0
4500175694_290,0
4210142711_10,0
4210142711_20,0
4500175694_340,0
4500175694_20,0
4500175676_10,0
4400010344_1,0
4220040333_10,0
4500175662_10,0
4000006876_40,0
4210142864_10,0
4210142749_10,0
4500175652_30,0
4210142861_10,0
4210142873_10,0
4500175661_10,0
4210135694_10,0
45005992_10,0
45005992_50,0
4210135694_20,0
4000006794_30,0
4000006794_20,0
4000006794_10,0
4500173233_10,0
4210142301_10,0
4500174993_10,0
4500175694_130,0
4500175723_1,0
4500175159_10,0
4500175719_1,0
4210142873_20,0
45005992_20,0
4500175652_40,0
4500175659_20,0
4210142866_10,0
4000006877_10,0
4000006877_20,0
4000006877_30,0
4000006877_50,0
4000006877_40,0
4500175694_30,0
4500175694_40,0
4500175694_90,0
4000006876_10,0
4000006876_20,0
4000006876_30,0
4500175694_100,0
4500175646_1,0
4500175694_110,0
5500008102_10,0
4500175652_50,0
4500175684_10,0
4500174972_20,0
4500175659_10,0
4500175678_30,0
4500175678_20,0
4500175678_10,0
4500175679_40,0
4500175679_30,0
4500175679_20,0
4500175679_10,0
4500175652_60,0
4500175652_10,0
4500175652_20,0
4500175161_10,0
4500175663_10,0
4500175664_10,0
5500008440_10,0
4500175683_10,0
4500175681_40,0
4500175694_120,0
4500175694_160,0
4500175681_70,0
4500175681_80,0
4500175681_90,0
4500175681_110,0
4210141935_10,0
4500175681_120,0
4500175681_130,0
4500175681_140,0
4500175681_160,0
4500175681_170,0
4500175681_180,0
4500175681_190,0
4500175681_200,0
4500175681_210,0
4500175681_220,0
4500175703_1,0
4500175681_270,0
4500175681_60,0
4500175681_400,0
6000037914_20,0
5500008157_10,0
4500175681_240,0
4500175681_250,0
4500175681_260,0
4500175681_330,0
4500175681_360,0
4500175681_410,0
4500175681_20,0
4500175681_100,0
4500175681_230,0
4500175681_290,0
4500175681_320,0
4500175681_350,0
4500175687_1,0
4500175681_50,0
45005992_30,0
4500175681_280,0
4500175699_10,0
4210142865_40,0
45005994_10,0
45005994_20,0
4500175333_20,0
45005994_30,0
4500175689_10,0
4210142865_20,0
4210142865_30,0
4210142862_10,0
4210142859_10,0
45005992_40,0
4500175691_10,0
4500175692_20,0
4500175692_10,0
4500175711_1,0
4500175681_300,0
4210142865_10,0
4500175654_20,0
4500175681_310,0
4500175681_340,0
4500175681_370,0
4500175681_380,0
4500175681_390,0
4500175681_150,0
4500175681_10,0
4500175654_10,0
4500175682_50,0
4500175682_10,0
4500175682_30,0
4500175682_40,0
4500175721_1,0
4220040334_10,0
4500175726_1,0
4210142870_10,0
4500175682_20,0
4500174754_20,0
4500175650_800,0
4500128802_10,0
4500128802_670,0
4500128802_680,0
4500128802_690,0
4500128802_700,0
4500128802_710,0
4500128802_720,0
4500128802_730,0
4500128802_740,0
4500128802_750,0
4500128802_760,0
4500128802_770,0
4500128802_780,0
4500128802_790,0
4500128802_800,0
4500128802_810,0
4500128802_820,0
4500128802_830,0
4500128802_840,0
4500128802_850,0
4500128802_860,0
4500128802_870,0
4500128802_4030,0
4500128802_4040,0
4500128802_4050,0
4500128802_4060,0
4500128802_4070,0
4500128802_4080,0
4500128802_4090,0
4500128802_4110,0
4500128802_660,0
4500128802_650,0
4500128802_640,0
4500128802_630,0
4500128802_330,0
4500128802_340,0
4500128802_350,0
4500128802_360,0
4500128802_370,0
4500128802_380,0
4500128802_390,0
4500128802_400,0
4500128802_410,0
4500128802_420,0
4500128802_430,0
4500128802_440,0
4500128802_450,0
4500128802_460,0
4500128802_4120,0
4500128802_470,0
4500128802_490,0
4500128802_500,0
4500128802_510,0
4500128802_520,0
4500128802_530,0
4500128802_540,0
4500128802_550,0
4500128802_560,0
4500128802_570,0
4500128802_580,0
4500128802_590,0
4500128802_600,0
4500128802_610,0
4500128802_620,0
4500128802_480,0
4500128802_320,0
4500128802_4130,0
4500128802_30,0
4500128802_1990,0
4500128802_2000,0
4500128802_2010,0
4500128802_2020,0
4500128802_2030,0
4500128802_2040,0
4500128802_2050,0
4500128802_2060,0
4500128802_2070,0
4500128802_2080,0
4500128802_2100,0
4500128802_2110,0
4500128802_2120,0
4500128802_2130,0
4500128802_2140,0
4500128802_2150,0
4500128802_2160,0
4500128802_2170,0
4500128802_2180,0
4500128802_2190,0
4500128802_2200,0
4500128802_2210,0
4500128802_2220,0
4500128802_2990,0
4500128802_3000,0
4500128802_3010,0
4500128802_3020,0
4500128802_3030,0
4500128802_3040,0
4500128802_1120,0
4500128802_1110,0
4500128802_1100,0
4500128802_1090,0
4500128802_3930,0
4500128802_3950,0
4500128802_3960,0
4500128802_3970,0
4500128802_3980,0
4500128802_3990,0
4500128802_4000,0
4500128802_4010,0
4500128802_4020,0
4500128802_880,0
4500128802_890,0
4500128802_900,0
4500128802_910,0
4500128802_920,0
4500128802_20,0
4500128802_930,0
4500128802_950,0
4500128802_960,0
4500128802_970,0
4500128802_980,0
4500128802_990,0
4500128802_1000,0
4500128802_1010,0
4500128802_1020,0
4500128802_1030,0
4500128802_1040,0
4500128802_1050,0
4500128802_1060,0
4500128802_1070,0
4500128802_1080,0
4500128802_940,0
4500128802_3050,0
4500128802_310,0
4500128802_290,0
4500175650_280,0
4500175650_270,0
4500175650_210,0
4500175650_190,0
4500175650_180,0
4500175650_170,0
4500175650_130,0
4500175650_120,0
4500175650_110,0
4500175650_100,0
4500175650_80,0
4500175650_70,0
4500175650_60,0
4500175650_50,0
4500175650_40,0
4500175650_30,0
4500175650_840,0
4500175650_790,0
4500175650_780,0
4500175650_770,0
4500175650_160,0
4500175650_150,0
4500175650_140,0
4500175650_680,0
4500175650_640,0
4500175650_320,0
4500175650_90,0
4500175650_660,0
4500175650_650,0
4500175650_290,0
4500175650_300,0
4500175650_310,0
4500175650_330,0
4500175650_810,0
4500175650_830,0
4500175650_10,0
4500175650_690,0
4500175650_670,0
4500175650_630,0
4500175650_620,0
4500175650_600,0
4500175650_590,0
4500175650_460,0
4500175650_450,0
4500175650_440,0
4500175650_430,0
4500175741_10,0
4500175650_200,0
4500175741_20,0
4500175741_40,0
4500175741_60,0
4500175741_70,0
4500175741_80,0
4500175741_90,0
4500175741_50,0
4500175650_420,0
4500175650_410,0
4500175650_400,0
4500175650_390,0
4500175650_380,0
4500175650_370,0
4500175650_360,0
4500175650_350,0
4500175741_30,0
4500128802_300,0
4500175650_580,0
4500175650_510,0
4500175738_20,0
4500175738_30,0
4500174272_520,0
4500174272_510,0
4500128802_40,0
4500128802_50,0
4500128802_60,0
4500128802_70,0
4500128802_80,0
4500128802_90,0
4500128802_100,0
4500128802_110,0
4500128802_120,0
4500128802_130,0
4500128802_140,0
4500128802_150,0
4500128802_160,0
4500128802_170,0
4500128802_180,0
4500128802_190,0
4500128802_200,0
4500128802_210,0
4500128802_220,0
4500128802_230,0
4500128802_240,0
4500128802_250,0
4500128802_260,0
4500128802_270,0
4500128802_280,0
4500161227_10,0
4500166396_10,0
4500158899_10,0
4500175759_10,0
4500175650_480,0
4500175650_230,0
4500175650_820,0
4500175650_860,0
4500175650_850,0
4500175650_750,0
4500175650_740,0
4500175760_10,0
4500175761_10,0
4500175650_610,0
4500175650_500,0
4500175650_490,0
4500175650_470,0
4500175650_20,0
4500175650_550,0
4500175650_730,0
4500175650_710,0
4500175650_700,0
4500175650_570,0
4500175650_560,0
4500175650_540,0
4500175650_530,0
4500175650_520,0
4500175650_340,0
4500175650_260,0
4500175650_250,0
4500175650_240,0
4500175650_220,0
4500175650_760,0
4500158258_10,0
4500175650_720,0
4500161233_10,0
4500128802_3060,0
4500128802_3080,0
4500128802_1170,0
4500128802_1180,0
4500128802_1190,0
4500128802_1200,0
4500128802_1210,0
4500128802_1220,0
4500128802_1230,0
4500128802_1240,0
4500128802_1250,0
4500128802_1260,0
4500128802_1270,0
4500128802_1280,0
4500128802_1290,0
4500128802_1300,0
4500128802_1310,0
4500128802_1320,0
4500128802_1330,0
4500128802_1340,0
4500128802_1350,0
4500128802_1360,0
4500128802_1370,0
4500128802_1380,0
4500128802_1390,0
4500128802_1400,0
4500128802_1410,0
4500128802_1420,0
4500128802_1430,0
4500128802_1440,0
4500128802_1450,0
4500128802_1160,0
4500128802_1150,0
4500128802_1140,0
4500128802_1130,0
4500128802_2760,0
4500128802_2770,0
4500128802_2780,0
4500128802_2790,0
4500128802_2800,0
4500128802_2810,0
4500128802_2820,0
4500128802_2830,0
4500128802_2840,0
4500128802_2850,0
4500128802_2860,0
4500128802_2870,0
4500128802_2880,0
4500128802_2890,0
4500128802_1460,0
4500128802_2900,0
4500128802_2920,0
4500128802_2930,0
4500128802_2940,0
4500128802_2950,0
4500128802_2960,0
4500128802_2970,0
4500128802_3240,0
4500128802_3250,0
4500128802_3260,0
4500128802_3270,0
4500128802_3280,0
4500128802_3290,0
4500128802_3300,0
4500128802_3310,0
4500128802_2910,0
4500128802_2750,0
4500128802_1470,0
4500128802_1490,0
4500128802_1860,0
4500128802_1870,0
4500128802_1880,0
4500128802_1890,0
4500128802_1900,0
4500128802_1910,0
4500128802_1920,0
4500128802_1930,0
4500128802_1940,0
4500128802_1950,0
4500128802_1960,0
4500128802_1970,0
4500128802_1980,0
4500128802_4220,0
4500128802_4230,0
4500128802_4240,0
4500128802_4250,0
4500128802_4260,0
4500128802_4270,0
4500128802_4280,0
4500128802_4290,0
4500128802_4100,0
4500128802_3940,0
4500128802_3670,0
4500128802_4140,0
4500128802_2370,0
4500128802_2980,0
4500128802_1680,0
4500128802_1790,0
4500128802_1850,0
4500128802_1840,0
4500128802_1830,0
4500128802_1820,0
4500128802_1500,0
4500128802_1510,0
4500128802_1520,0
4500128802_1530,0
4500128802_1540,0
4500128802_1550,0
4500128802_1560,0
4500128802_1570,0
4500128802_1580,0
4500128802_1590,0
4500128802_1600,0
4500128802_1610,0
4500128802_1620,0
4500128802_1630,0
4500128802_1480,0
4500128802_1640,0
4500128802_1660,0
4500128802_1670,0
4500128802_1690,0
4500128802_1700,0
4500128802_1710,0
4500128802_1720,0
4500128802_1730,0
4500128802_1740,0
4500128802_1750,0
4500128802_1760,0
4500128802_1770,0
4500128802_1780,0
4500128802_1800,0
4500128802_1810,0
4500128802_1650,0
4500128802_3070,0
4500128802_2740,0
4500128802_2720,0
4500128802_3510,0
4500128802_3520,0
4500128802_3530,0
4500128802_3540,0
4500128802_3550,0
4500128802_3560,0
4500128802_3570,0
4500128802_3580,0
4500128802_3590,0
4500128802_3600,0
4500128802_3610,0
4500128802_3620,0
4500128802_3630,0
4500128802_3640,0
4500128802_3650,0
4500128802_3660,0
4500128802_3680,0
4500128802_3690,0
4500128802_3700,0
4500128802_3710,0
4500128802_3720,0
4500128802_3730,0
4500128802_3740,0
4500128802_3750,0
4500128802_3760,0
4500128802_3770,0
4500128802_3780,0
4500128802_3790,0
4500128802_3800,0
4500128802_3500,0
4500128802_3490,0
4500128802_3480,0
4500128802_3470,0
4500128802_3090,0
4500128802_3100,0
4500128802_3110,0
4500128802_3120,0
4500128802_3130,0
4500128802_3140,0
4500128802_3150,0
4500128802_3160,0
4500128802_3170,0
4500128802_3180,0
4500128802_3190,0
4500128802_3200,0
4500128802_3210,0
4500128802_3220,0
4500128802_3810,0
4500128802_3230,0
4500128802_3330,0
4500128802_3340,0
4500128802_3350,0
4500128802_3360,0
4500128802_3370,0
4500128802_3380,0
4500128802_3390,0
4500128802_3400,0
4500128802_3410,0
4500128802_3420,0
4500128802_3430,0
4500128802_3440,0
4500128802_3450,0
4500128802_3460,0
4500128802_3320,0
4500128802_2730,0
4500128802_3820,0
4500128802_3840,0
4500128802_2430,0
4500128802_2440,0
4500128802_2450,0
4500128802_2460,0
4500128802_2470,0
4500128802_2480,0
4500128802_2490,0
4500128802_2500,0
4500128802_2510,0
4500128802_2520,0
4500128802_2530,0
4500128802_2540,0
4500128802_2550,0
4500128802_2560,0
4500128802_2570,0
4500128802_2580,0
4500128802_2590,0
4500128802_2600,0
4500128802_2610,0
4500128802_2620,0
4500128802_2630,0
4500128802_2640,0
4500128802_2650,0
4500128802_2660,0
4500128802_2670,0
4500128802_2680,0
4500128802_2690,0
4500128802_2700,0
4500128802_2710,0
4500128802_2420,0
4500128802_2410,0
4500128802_2400,0
4500128802_2390,0
4500128802_3850,0
4500128802_3860,0
4500128802_3870,0
4500128802_3880,0
4500128802_3890,0
4500128802_3900,0
4500128802_3910,0
4500128802_3920,0
4500128802_4150,0
4500128802_4160,0
4500128802_4170,0
4500128802_4180,0
4500128802_4190,0
4500128802_4200,0
4500128802_3830,0
4500128802_4210,0
4500128802_2240,0
4500128802_2250,0
4500128802_2260,0
4500128802_2270,0
4500128802_2280,0
4500128802_2290,0
4500128802_2300,0
4500128802_2310,0
4500128802_2320,0
4500128802_2330,0
4500128802_2340,0
4500128802_2350,0
4500128802_2360,0
4500128802_2380,0
4500128802_2230,0
4500128802_2090,0
4500175733_1,0
4500124601_1840,0
4500128801_1890,0
4500128801_1900,0
4500128801_1910,0
4500128801_1920,0
4500128801_1930,0
4500128801_1940,0
45006119_20,0
4500128801_1950,0
4500128801_1960,0
4500128801_1970,0
4500128801_1980,0
4500128801_1990,0
4500128801_2000,0
45006122_10,0
4500128801_2010,0
4500128801_1880,0
4500128801_2020,0
4500128801_1870,0
4500128801_1850,0
4500128801_1670,0
4500128801_1680,0
4500128801_1690,0
4500128801_1720,0
4500128801_1730,0
4500128801_1740,0
4500128801_1750,0
4500128801_1760,0
4500128801_1780,0
4500128801_1790,0
4500128801_1800,0
4500128801_1810,0
4500128801_1820,0
4500128801_1830,0
4500128801_1840,0
4500128801_1860,0
4500128801_1660,0
